source,target,strength,month,weight
FRA,LUX,-5,7,5.0
BGR,FRA,-5,7,5.0
AFR,MEX,-5,7,5.0
FRA,BEL,-5,7,5.0
BHS,HTI,-5,7,5.0
SAU,AFG,5,7,5.0
NPL,EUR,-5,7,5.0
SEN,GMB,-5,7,5.0
CHN,NZL,5,7,5.0
TMP,AUS,5,7,5.0
SOM,AFR,-5,7,5.0
CYP,AUT,-5,7,5.0
EUR,IDN,-5,7,5.0
KEN,TWN,-5,7,5.0
IRQ,KEN,-5,7,5.0
USA,GRD,-5,7,5.0
THA,NLD,-5,7,5.0
CAN,FRA,-5,7,5.0
URY,VEN,-5,7,5.0
ALB,PER,-5,7,5.0
EUR,UZB,-5,7,5.0
AUS,PNG,-5,7,5.0
ISR,SYR,5,7,5.0
MLI,NLD,-5,7,5.0
ECU,GBR,-5,7,5.0
FRA,MLI,-5,7,5.0
ZAF,USA,-5,7,5.0
VNM,ESP,-5,7,5.0
AFR,EGY,5,7,5.0
IDN,GBR,-5,7,5.0
NOR,SOM,-5,7,5.0
AZE,IRN,5,7,5.0
FRA,BGR,-5,7,5.0
PAN,USA,-5,7,5.0
NLD,USA,4.9,7,4.9
IRQ,TUR,4.9,7,4.9
CHE,LIE,-4.857142857,7,4.857142857
USA,HTI,4.75,7,4.75
USA,QAT,4.733333333,7,4.733333333
CHN,EUR,4.7,7,4.7
EGY,ISR,-4.666666667,7,4.666666667
SAU,YEM,-4.6,7,4.6
GRC,USA,4.6,7,4.6
AFR,KEN,4.6,7,4.6
PAK,GBR,-4.6,7,4.6
USA,ARE,4.59,7,4.59
CYP,GRC,4.557142857,7,4.557142857
PAK,BGD,-4.5,7,4.5
PHL,SEA,-4.5,7,4.5
NZL,AUS,4.45,7,4.45
FRA,AUS,4.433333333,7,4.433333333
BEL,IRL,-4.4,7,4.4
KEN,AFR,4.4,7,4.4
ESP,USA,-4.375,7,4.375
AFG,PAK,-4.370833333,7,4.370833333
UKR,RUS,-4.366666667,7,4.366666667
RUS,EUR,-4.35,7,4.35
USA,PHL,4.333333333,7,4.333333333
KOR,PRK,-4.286206897,7,4.286206897
THA,SEA,4.2,7,4.2
IRL,GBR,-4.2,7,4.2
EUR,TUR,4.155555556,7,4.155555556
EUR,RUS,-4.142857143,7,4.142857143
AUS,FRA,-4.133333333,7,4.133333333
ITA,EUR,4.108333333,7,4.108333333
EUR,GBR,4.05,7,4.05
PAK,CHN,-4.05,7,4.05
PRK,KOR,-4.017021277,7,4.017021277
USA,MLI,-4,7,4.0
AUS,THA,-4,7,4.0
PRK,RUS,-4,7,4.0
TUR,LVA,4,7,4.0
KEN,JOR,4,7,4.0
CAN,SGP,-4,7,4.0
NZL,CHN,-4,7,4.0
CHN,LKA,4,7,4.0
CAN,IRL,4,7,4.0
IRN,GBR,4,7,4.0
EUR,NOR,4,7,4.0
JOR,KEN,4,7,4.0
DZA,GBR,-4,7,4.0
EUR,PSE,-4,7,4.0
WST,UKR,-4,7,4.0
TCD,RWA,4,7,4.0
THA,LKA,4,7,4.0
LAO,GRC,4,7,4.0
IND,LBN,4,7,4.0
NZL,FSM,4,7,4.0
TCD,CAF,4,7,4.0
NZL,LAO,4,7,4.0
IRN,AZE,4,7,4.0
CHN,IRN,4,7,4.0
EGY,RUS,4,7,4.0
IND,IRQ,4,7,4.0
SWE,LVA,4,7,4.0
TWN,SGP,4,7,4.0
SEA,AUS,4,7,4.0
COL,CUB,4,7,4.0
IND,SYR,4,7,4.0
RWA,TCD,4,7,4.0
ARE,CHE,4,7,4.0
CAF,TCD,4,7,4.0
COD,UGA,4,7,4.0
GBR,SWE,-4,7,4.0
COD,TCD,4,7,4.0
FRA,BRA,4,7,4.0
CHE,ARE,4,7,4.0
LKA,CHN,4,7,4.0
NLD,DNK,4,7,4.0
KEN,YEM,4,7,4.0
AFG,IND,4,7,4.0
GRC,LAO,4,7,4.0
IDN,NMR,4,7,4.0
TCD,COD,4,7,4.0
AFR,MYS,-4,7,4.0
IRQ,IRN,4,7,4.0
HUN,DEU,4,7,4.0
IRN,DEU,4,7,4.0
IRN,CHN,4,7,4.0
BRA,FRA,4,7,4.0
PRK,SEA,4,7,4.0
USA,NMR,-4,7,4.0
AUS,NZL,3.983333333,7,3.983333333
GBR,SYR,-3.97,7,3.97
KOR,GBR,-3.911111111,7,3.911111111
BGD,SAS,3.9,7,3.9
SAS,BGD,3.9,7,3.9
GBR,ITA,3.75,7,3.75
IRQ,AUS,3.733333333,7,3.733333333
PHL,JPN,3.7,7,3.7
LBN,USA,3.666666667,7,3.666666667
PRK,CHN,-3.666666667,7,3.666666667
SWE,EUR,3.666666667,7,3.666666667
RUS,WST,-3.666666667,7,3.666666667
DEU,ITA,3.65,7,3.65
FRA,EUR,-3.65,7,3.65
FRA,PRT,-3.65,7,3.65
AUS,VNM,-3.630769231,7,3.630769231
USA,ESP,-3.625,7,3.625
SYR,GRC,3.6,7,3.6
EUR,FRA,-3.6,7,3.6
PAK,IND,3.6,7,3.6
IDN,SEA,-3.6,7,3.6
TUN,USA,3.55,7,3.55
IRN,TUR,3.54,7,3.54
FRA,USA,-3.527272727,7,3.527272727
SSD,SDN,-3.525,7,3.525
USA,PAN,-3.5,7,3.5
GBR,ALB,3.5,7,3.5
CYP,EGY,3.5,7,3.5
KEN,GBR,3.5,7,3.5
GBR,IRN,3.5,7,3.5
USA,LTU,3.5,7,3.5
SRB,RUS,3.5,7,3.5
USA,EST,3.5,7,3.5
IRL,CAN,3.5,7,3.5
MYS,TWN,-3.5,7,3.5
GBR,KEN,3.5,7,3.5
USA,KHM,-3.5,7,3.5
IRN,PGS,3.45,7,3.45
KHM,VNM,3.45,7,3.45
UKR,USA,3.428571429,7,3.428571429
ARE,SAU,3.4,7,3.4
DJI,JPN,3.4,7,3.4
IRN,JOR,3.4,7,3.4
MYS,ITA,3.4,7,3.4
LAO,SEA,3.4,7,3.4
SAU,CUB,3.4,7,3.4
WST,BGR,3.4,7,3.4
VCT,USA,3.4,7,3.4
ARE,PER,3.4,7,3.4
AFG,ARE,3.4,7,3.4
SEA,SGP,3.4,7,3.4
COL,USA,3.4,7,3.4
AUS,NLD,3.4,7,3.4
WST,SRB,3.4,7,3.4
USA,LKA,3.4,7,3.4
PRT,BRA,3.4,7,3.4
VNM,NZL,3.4,7,3.4
TWN,KEN,3.4,7,3.4
ARE,SOM,3.4,7,3.4
AFR,SEN,3.4,7,3.4
HRV,SRB,3.4,7,3.4
RUS,SYR,-3.391304348,7,3.391304348
AUS,IDN,3.36,7,3.36
IRN,SYR,-3.34,7,3.34
EUR,SWE,-3.333333333,7,3.333333333
USA,DEU,3.321052632,7,3.321052632
IND,CHN,-3.285714286,7,3.285714286
GBR,DEU,3.2,7,3.2
CAN,WST,3.2,7,3.2
CHN,BRN,3.2,7,3.2
MAR,USA,-3.2,7,3.2
BRA,USA,-3.15,7,3.15
GBR,AUT,3.15,7,3.15
USA,CUB,3.141666667,7,3.141666667
CHN,FRA,3.125,7,3.125
CHN,SYR,3.1,7,3.1
POL,DEU,3.1,7,3.1
PHL,CAN,3.1,7,3.1
GBR,CAN,-3.066666667,7,3.066666667
AUS,USA,3.02,7,3.02
GBR,AUS,3.01875,7,3.01875
IRN,GRC,3,7,3.0
NGA,LBN,3,7,3.0
ISR,OMN,3,7,3.0
USA,BLZ,3,7,3.0
NPL,AFG,3,7,3.0
MMR,JPN,3,7,3.0
PRT,IRQ,3,7,3.0
IRQ,VNM,3,7,3.0
IRQ,SAU,3,7,3.0
SGP,PHL,3,7,3.0
AUS,KOR,3,7,3.0
CHN,VNM,-3,7,3.0
BGD,PHL,3,7,3.0
CAN,SWE,3,7,3.0
TUR,CAN,3,7,3.0
KEN,IND,3,7,3.0
SYC,AFR,3,7,3.0
ARG,FRA,-3,7,3.0
NRU,PNG,3,7,3.0
BRA,AFR,3,7,3.0
CHE,BRA,3,7,3.0
DEU,IRN,-3,7,3.0
TWN,KOR,3,7,3.0
FRA,DEU,3,7,3.0
MLT,USA,3,7,3.0
BGD,FRA,3,7,3.0
SEN,MRT,3,7,3.0
ITA,LBY,3,7,3.0
TUR,QAT,2.95,7,2.95
LVA,TUR,2.95,7,2.95
KWT,IRN,-2.95,7,2.95
LVA,SWE,2.95,7,2.95
JPN,DJI,2.95,7,2.95
USA,BRA,2.92,7,2.92
FRA,GBR,-2.918604651,7,2.918604651
ZAF,SYR,2.9,7,2.9
USA,SRB,2.9,7,2.9
SGP,USA,2.890909091,7,2.890909091
USA,IRL,2.866666667,7,2.866666667
AFR,JPN,2.863636364,7,2.863636364
ECU,SWE,2.857142857,7,2.857142857
GBR,GHA,-2.84,7,2.84
TUR,GRC,2.836842105,7,2.836842105
USA,PSE,2.833333333,7,2.833333333
AUT,ITA,2.8,7,2.8
THA,MYS,2.8,7,2.8
MDV,RUS,2.8,7,2.8
UGA,EUR,2.8,7,2.8
GBR,CHE,2.8,7,2.8
MEX,CAN,2.8,7,2.8
BRA,MDV,2.8,7,2.8
TUR,SWE,2.8,7,2.8
SAU,KEN,2.8,7,2.8
UKR,IRQ,2.8,7,2.8
MYS,USA,2.8,7,2.8
ITA,VAT,2.8,7,2.8
CHE,FRA,2.8,7,2.8
HTI,AFR,2.8,7,2.8
IRQ,EUR,2.8,7,2.8
VAT,USA,2.8,7,2.8
CHE,EUR,2.8,7,2.8
ITA,GBR,2.8,7,2.8
PRT,FRA,2.8,7,2.8
GTM,USA,2.8,7,2.8
SWE,AUT,2.8,7,2.8
GRC,SYR,2.8,7,2.8
NMR,BHR,2.8,7,2.8
IDN,AFR,2.8,7,2.8
LBY,GBR,2.8,7,2.8
AFR,AUS,2.8,7,2.8
NIC,IRN,2.8,7,2.8
ARE,IND,2.8,7,2.8
DEU,RUS,2.8,7,2.8
NAM,AFR,2.8,7,2.8
EUR,DEU,2.8,7,2.8
EUR,ISL,2.8,7,2.8
FRA,ESP,2.8,7,2.8
BRN,CHN,2.8,7,2.8
NMR,GBR,2.8,7,2.8
KGZ,RUS,2.8,7,2.8
BRA,SGP,2.8,7,2.8
ZAF,GBR,2.8,7,2.8
CHN,NLD,2.8,7,2.8
AFR,SSD,2.8,7,2.8
ATG,BRA,2.8,7,2.8
SLV,USA,2.8,7,2.8
AUS,CAN,2.8,7,2.8
ISR,BLZ,2.8,7,2.8
AFR,JOR,2.8,7,2.8
SYR,LBN,2.8,7,2.8
THA,NZL,2.8,7,2.8
PRT,USA,2.8,7,2.8
EUR,BHR,2.8,7,2.8
IRN,NLD,2.8,7,2.8
BGR,CHE,2.8,7,2.8
KAZ,RUS,2.8,7,2.8
BEL,GBR,2.8,7,2.8
LBN,EGY,2.8,7,2.8
MLT,NOR,2.8,7,2.8
SAU,SEA,2.8,7,2.8
SGP,AUS,2.8,7,2.8
TUR,KAZ,2.8,7,2.8
PGS,IRN,2.8,7,2.8
PHL,MEX,2.8,7,2.8
ARG,DEU,2.8,7,2.8
CHN,BGD,2.8,7,2.8
PHL,ARE,2.8,7,2.8
MEA,EGY,2.8,7,2.8
VNM,USA,2.8,7,2.8
GRC,EUR,2.8,7,2.8
PAK,TUR,2.8,7,2.8
BGD,ARE,2.8,7,2.8
GBR,YEM,2.8,7,2.8
THA,AUS,2.8,7,2.8
IND,BGD,2.8,7,2.8
ISL,MCO,2.8,7,2.8
GBR,SAS,2.8,7,2.8
MEX,BLZ,2.8,7,2.8
THA,VNM,2.8,7,2.8
IRN,PAK,2.8,7,2.8
TUR,DNK,2.8,7,2.8
THA,GBR,2.8,7,2.8
PAN,CUB,2.8,7,2.8
POL,AUT,2.8,7,2.8
SLV,MEX,2.8,7,2.8
CHE,ITA,2.8,7,2.8
LKA,NOR,2.8,7,2.8
AFG,ITA,2.8,7,2.8
BRB,BRA,2.8,7,2.8
CHL,USA,2.8,7,2.8
AFR,ETH,2.8,7,2.8
WST,LVA,2.8,7,2.8
AUT,NLD,2.8,7,2.8
AFG,RUS,2.8,7,2.8
CHN,NPL,2.8,7,2.8
AFG,YEM,2.8,7,2.8
MMR,PAK,2.8,7,2.8
SYR,EUR,2.8,7,2.8
LKA,AUS,2.8,7,2.8
DOM,USA,2.8,7,2.8
VNM,SEA,2.8,7,2.8
ITA,FRA,2.776923077,7,2.776923077
LBY,USA,-2.716666667,7,2.716666667
POL,RUS,2.7,7,2.7
EUR,LBY,2.7,7,2.7
LAO,USA,2.7,7,2.7
KEN,JPN,2.7,7,2.7
USA,EGY,2.666666667,7,2.666666667
SYR,YEM,-2.666666667,7,2.666666667
KWT,LBN,-2.666666667,7,2.666666667
DEU,FRA,-2.65,7,2.65
MCO,ISL,2.65,7,2.65
ITA,GRC,2.62,7,2.62
SRB,BGR,-2.616666667,7,2.616666667
CHE,RUS,2.6,7,2.6
IND,ARE,2.6,7,2.6
MDA,RUS,-2.6,7,2.6
SYR,FRA,2.566666667,7,2.566666667
CHN,TWN,-2.52,7,2.52
YEM,SYR,2.5,7,2.5
TUR,ISR,2.5,7,2.5
NLD,DEU,2.5,7,2.5
TUR,CHN,2.5,7,2.5
KEN,SSD,2.5,7,2.5
POL,EUR,2.5,7,2.5
AFR,ZAF,2.5,7,2.5
PRT,GBR,2.5,7,2.5
USA,SGP,2.466666667,7,2.466666667
DEU,GBR,2.466666667,7,2.466666667
IRQ,SYR,-2.466666667,7,2.466666667
USA,BGD,2.433333333,7,2.433333333
GBR,FRA,2.425,7,2.425
USA,CHN,2.4125,7,2.4125
CHN,GBR,2.4,7,2.4
HUN,EUR,2.35,7,2.35
RUS,SAU,2.35,7,2.35
SYR,ZAF,2.35,7,2.35
MDV,USA,2.35,7,2.35
USA,CHE,-2.333333333,7,2.333333333
TUR,EUR,2.322222222,7,2.322222222
USA,IRQ,2.304347826,7,2.304347826
AFR,NAM,-2.3,7,2.3
MMR,CHN,2.276923077,7,2.276923077
VAT,ITA,2.266666667,7,2.266666667
TUR,IRQ,2.225,7,2.225
PAK,AFG,-2.22,7,2.22
AUS,AFG,-2.2,7,2.2
JPN,AFR,2.2,7,2.2
GBR,KNA,2.2,7,2.2
FRA,CUB,-2.2,7,2.2
MYS,MMR,-2.2,7,2.2
IND,AFG,2.181818182,7,2.181818182
USA,AFR,2.175675676,7,2.175675676
SAS,PAK,2.175,7,2.175
AFR,SYR,-2.166666667,7,2.166666667
TUR,SYR,-2.129565217,7,2.129565217
USA,TUR,-2.101960784,7,2.101960784
FRA,ITA,2.1,7,2.1
IRL,USA,2.1,7,2.1
LBR,USA,2.1,7,2.1
GRC,ITA,2.08,7,2.08
EGY,TUR,-2.066666667,7,2.066666667
ISR,ARE,-2.05,7,2.05
KWT,USA,-2.05,7,2.05
JPN,KOR,2.033333333,7,2.033333333
GBR,KOR,-2.033333333,7,2.033333333
CHN,MMR,2.033333333,7,2.033333333
SYR,JOR,-2.025,7,2.025
NGA,SEA,-2,7,2.0
GUY,NOR,-2,7,2.0
TZA,EUR,-2,7,2.0
TWN,IDN,-2,7,2.0
IRN,EGY,-2,7,2.0
WST,RUS,-2,7,2.0
SOM,NOR,-2,7,2.0
IRN,RUS,2,7,2.0
TUR,TKM,-2,7,2.0
MYS,IDN,-2,7,2.0
MYS,BRN,-2,7,2.0
AFG,DEU,-2,7,2.0
AZE,TUR,-2,7,2.0
DEU,IRQ,-2,7,2.0
USA,BRN,-2,7,2.0
PNG,AUS,-2,7,2.0
TWN,MYS,-2,7,2.0
SOM,GBR,-2,7,2.0
CHN,IND,-2,7,2.0
DNK,ESP,-2,7,2.0
GBR,IDN,-2,7,2.0
TWN,VNM,-2,7,2.0
ARE,AUS,-2,7,2.0
GUY,USA,-2,7,2.0
USA,COG,-2,7,2.0
VNM,TWN,-2,7,2.0
FRA,CAN,-2,7,2.0
BRN,MYS,-2,7,2.0
RUS,ARM,-2,7,2.0
DNK,NGA,-2,7,2.0
IDN,MYS,-2,7,2.0
TUR,ITA,-2,7,2.0
MYS,VNM,-2,7,2.0
GAB,CHN,-2,7,2.0
BRN,IDN,-2,7,2.0
TZA,GBR,-2,7,2.0
VNM,IDN,-2,7,2.0
IDN,VNM,-2,7,2.0
VAT,AFR,-2,7,2.0
BRN,TWN,-2,7,2.0
GUY,ESP,-2,7,2.0
JPN,MYS,-2,7,2.0
IND,CHE,-2,7,2.0
USA,PER,2,7,2.0
IRN,ISR,-2,7,2.0
TWN,BRN,-2,7,2.0
IDN,BRN,-2,7,2.0
BRN,VNM,-2,7,2.0
VNM,MYS,-2,7,2.0
PSE,TUR,-2,7,2.0
AUS,TMP,-2,7,2.0
FRA,TUR,-2,7,2.0
AUT,USA,-2,7,2.0
NOR,ESP,-2,7,2.0
GUY,DNK,-2,7,2.0
BHS,USA,-2,7,2.0
AFR,FRA,-2,7,2.0
VNM,BRN,-2,7,2.0
LBY,RUS,-2,7,2.0
LBR,MDV,-2,7,2.0
ISR,CHE,-2,7,2.0
BDI,AFR,-2,7,2.0
NMR,PRK,-2,7,2.0
IDN,TWN,-2,7,2.0
EUR,ITA,2,7,2.0
USA,UKR,-1.985714286,7,1.985714286
DEU,TUR,1.966666667,7,1.966666667
FRA,RUS,-1.933333333,7,1.933333333
CHN,PHL,1.933333333,7,1.933333333
SLE,AFR,1.933333333,7,1.933333333
TUR,RUS,-1.925,7,1.925
SEA,VNM,1.9,7,1.9
JOR,AFR,1.9,7,1.9
CAN,MEX,1.9,7,1.9
EUR,SYR,1.9,7,1.9
USA,OMN,1.9,7,1.9
NLD,AUT,1.9,7,1.9
BHR,NMR,1.9,7,1.9
MDV,BRA,1.9,7,1.9
AUS,LKA,1.9,7,1.9
AUS,AFR,1.9,7,1.9
SEA,LAO,1.9,7,1.9
VNM,THA,1.9,7,1.9
GRC,DEU,1.9,7,1.9
ARE,JAM,1.9,7,1.9
DEU,ARG,1.9,7,1.9
RUS,AFG,1.9,7,1.9
GBR,GIN,1.9,7,1.9
MEX,SLV,1.9,7,1.9
CAN,PHL,1.9,7,1.9
USA,SLV,1.9,7,1.9
BLZ,MEX,1.9,7,1.9
SAU,GBR,1.9,7,1.9
GBR,ZAF,1.9,7,1.9
BGD,IND,1.9,7,1.9
BHR,EUR,1.9,7,1.9
NLD,ITA,1.9,7,1.9
ITA,CHE,1.9,7,1.9
NGA,AFR,1.9,7,1.9
EUR,GRC,1.9,7,1.9
CHE,GBR,1.9,7,1.9
YEM,GBR,1.9,7,1.9
SEA,THA,1.9,7,1.9
FRA,CHE,1.9,7,1.9
EUR,CHE,1.9,7,1.9
ARE,PHL,1.9,7,1.9
ESP,FRA,1.9,7,1.9
GBR,LBY,1.9,7,1.9
GBR,THA,1.9,7,1.9
ISL,EUR,1.9,7,1.9
USA,MYS,1.9,7,1.9
KNA,GBR,1.9,7,1.9
MYS,THA,1.9,7,1.9
PAK,IRN,1.9,7,1.9
NOR,LKA,1.9,7,1.9
ETH,AFR,1.9,7,1.9
NOR,MLT,1.9,7,1.9
DNK,GBR,1.9,7,1.9
NZL,THA,1.9,7,1.9
KAZ,TUR,1.9,7,1.9
EUR,UGA,1.9,7,1.9
ITA,AUT,1.9,7,1.9
AUT,SWE,1.9,7,1.9
USA,VAT,1.9,7,1.9
AFR,HTI,1.9,7,1.9
GBR,BGD,1.9,7,1.9
AUT,GBR,1.9,7,1.9
BRA,ATG,1.9,7,1.9
SWE,TUR,1.9,7,1.9
AUT,POL,1.9,7,1.9
RUS,MDV,1.9,7,1.9
SAU,USA,1.9,7,1.9
RUS,KAZ,1.9,7,1.9
JPN,KEN,1.9,7,1.9
CHE,BGR,1.9,7,1.9
GBR,NMR,1.9,7,1.9
BGR,SRB,1.9,7,1.9
DEU,ESP,1.9,7,1.9
BGD,CHN,1.9,7,1.9
BLZ,ISR,1.9,7,1.9
SEA,SAU,1.9,7,1.9
AFR,IDN,1.9,7,1.9
ITA,AFG,1.9,7,1.9
NLD,IRL,1.9,7,1.9
CAN,UKR,1.9,7,1.9
USA,DOM,1.9,7,1.9
ARE,BGD,1.9,7,1.9
BRA,BRB,1.9,7,1.9
NLD,IRN,1.9,7,1.9
KEN,SAU,1.9,7,1.9
SYR,CHN,1.9,7,1.9
SGP,BRA,1.9,7,1.9
NPL,CHN,1.9,7,1.9
USA,COL,1.9,7,1.9
PAK,MMR,1.9,7,1.9
DEU,POL,1.9,7,1.9
GBR,SOM,1.9,7,1.9
USA,LBR,1.9,7,1.9
SAU,RUS,1.9,7,1.9
YEM,AFG,1.9,7,1.9
AFR,SLE,1.9,7,1.9
USA,MEX,1.875,7,1.875
USA,IND,1.8625,7,1.8625
ITA,NLD,1.84,7,1.84
GBR,USA,-1.826190476,7,1.826190476
PAK,SAS,1.825,7,1.825
USA,HRV,-1.8,7,1.8
NOR,USA,1.8,7,1.8
USA,TCD,1.775,7,1.775
KOR,CHN,1.771428571,7,1.771428571
SYR,TUR,-1.751282051,7,1.751282051
CHN,SEA,1.75,7,1.75
SYR,RUS,-1.745714286,7,1.745714286
EUR,AFR,-1.733333333,7,1.733333333
IDN,AUS,-1.733333333,7,1.733333333
ARE,UKR,1.7,7,1.7
VNM,AUS,-1.7,7,1.7
TWN,CHN,-1.68,7,1.68
USA,CAN,1.673333333,7,1.673333333
PHL,USA,1.666666667,7,1.666666667
JAM,GBR,-1.666666667,7,1.666666667
USA,LVA,1.666666667,7,1.666666667
ITA,DEU,1.666666667,7,1.666666667
USA,ITA,1.64,7,1.64
CHN,JPN,1.607407407,7,1.607407407
ARE,USA,1.6,7,1.6
CUB,USA,1.588888889,7,1.588888889
USA,NLD,-1.55,7,1.55
GBR,BEL,-1.55,7,1.55
USA,GTM,-1.55,7,1.55
RUS,TJK,-1.55,7,1.55
SRB,USA,-1.55,7,1.55
TUR,EGY,-1.542857143,7,1.542857143
SEA,USA,-1.533333333,7,1.533333333
GBR,EUR,1.506666667,7,1.506666667
PHL,CHN,-1.5,7,1.5
SEA,PHL,-1.5,7,1.5
CHN,CHE,1.5,7,1.5
FRA,CHN,1.5,7,1.5
GBR,ISR,1.5,7,1.5
DEU,USA,1.481818182,7,1.481818182
ESP,DEU,-1.466666667,7,1.466666667
HTI,USA,1.466666667,7,1.466666667
AFG,IRQ,-1.466666667,7,1.466666667
ZAF,AFR,-1.45,7,1.45
IRL,NLD,1.45,7,1.45
USA,LBY,-1.446875,7,1.446875
RUS,GBR,-1.444444444,7,1.444444444
TUR,IRN,1.422222222,7,1.422222222
GBR,IRL,1.4,7,1.4
GBR,RUS,1.388888889,7,1.388888889
TUR,USA,-1.351851852,7,1.351851852
EUR,IRL,1.35,7,1.35
GBR,NOR,-1.333333333,7,1.333333333
NLD,ARE,-1.333333333,7,1.333333333
USA,LAO,1.3,7,1.3
CHN,AUS,-1.3,7,1.3
CAN,AUS,1.3,7,1.3
USA,JPN,1.2875,7,1.2875
AUS,CHN,-1.277777778,7,1.277777778
CHN,USA,1.272972973,7,1.272972973
USA,PRK,-1.26,7,1.26
DEU,EUR,1.228571429,7,1.228571429
CAN,CHN,1.216666667,7,1.216666667
RUS,TUR,-1.21,7,1.21
BHR,USA,-1.2,7,1.2
IDN,USA,1.2,7,1.2
USA,POL,1.2,7,1.2
GBR,PRT,1.171428571,7,1.171428571
MMR,USA,1.171428571,7,1.171428571
ISR,USA,-1.14,7,1.14
AUS,SGP,1.125,7,1.125
TCD,USA,1.12,7,1.12
TUR,AUT,-1.111111111,7,1.111111111
ALB,ITA,-1.1,7,1.1
RUS,IRN,1.094117647,7,1.094117647
VEN,COL,1.071428571,7,1.071428571
TUN,ITA,-1.066666667,7,1.066666667
NLD,CHN,-1.05,7,1.05
DNK,TUR,-1.05,7,1.05
ITA,USA,1.042857143,7,1.042857143
CYP,ISR,1,7,1.0
SSD,KEN,1,7,1.0
SDN,KEN,1,7,1.0
NLD,GBR,1,7,1.0
KEN,SDN,1,7,1.0
SDN,UGA,1,7,1.0
JOR,AZE,1,7,1.0
CHN,TUR,1,7,1.0
GBR,NLD,1,7,1.0
CHN,BEL,1,7,1.0
TUR,NOR,1,7,1.0
UGA,SDN,1,7,1.0
SDN,SOM,1,7,1.0
PHL,MYS,1,7,1.0
KEN,SOM,1,7,1.0
ISR,IND,1,7,1.0
UGA,KEN,1,7,1.0
POL,HUN,1,7,1.0
SSD,SOM,1,7,1.0
IRQ,DEU,1,7,1.0
MYS,PHL,1,7,1.0
DEU,NLD,1,7,1.0
CZE,NZL,-1,7,1.0
AZE,RUS,1,7,1.0
SYR,ISR,1,7,1.0
DJI,KEN,1,7,1.0
EUR,POL,1,7,1.0
TJK,AFG,1,7,1.0
AUT,TUR,1,7,1.0
SOM,SSD,1,7,1.0
DEU,SYR,-1,7,1.0
BEL,DEU,1,7,1.0
IND,ISR,1,7,1.0
USA,NOR,1,7,1.0
BRA,AUS,1,7,1.0
KEN,UGA,1,7,1.0
BEL,CHN,1,7,1.0
HUN,POL,1,7,1.0
SOM,SDN,1,7,1.0
SOM,UGA,1,7,1.0
SEA,CHN,1,7,1.0
COL,VEN,1,7,1.0
RUS,AZE,1,7,1.0
KEN,DJI,1,7,1.0
UGA,SOM,1,7,1.0
IRQ,RUS,1,7,1.0
AZE,JOR,1,7,1.0
GRC,ISR,1,7,1.0
SOM,KEN,1,7,1.0
RUS,CHE,1,7,1.0
IRQ,AFG,0.98,7,0.98
USA,GBR,0.954285714,7,0.954285714
USA,PRT,0.95,7,0.95
GHA,GBR,-0.95,7,0.95
USA,MDV,-0.94,7,0.94
IRN,SAU,-0.933333333,7,0.933333333
KOR,USA,0.933333333,7,0.933333333
YEM,SAU,-0.92,7,0.92
JPN,PRK,-0.90625,7,0.90625
SAU,IRN,-0.9,7,0.9
GBR,SAU,0.88,7,0.88
USA,ISR,0.870588235,7,0.870588235
CHN,AFG,0.866666667,7,0.866666667
BGD,PAK,0.857142857,7,0.857142857
BGD,GBR,-0.85,7,0.85
USA,EUR,0.813636364,7,0.813636364
USA,FRA,0.807692308,7,0.807692308
USA,BOL,-0.8,7,0.8
PRK,USA,0.8,7,0.8
USA,RUS,0.797777778,7,0.797777778
SYR,USA,0.784615385,7,0.784615385
TUR,DEU,0.714285714,7,0.714285714
POL,USA,0.708333333,7,0.708333333
TJK,KGZ,0.7,7,0.7
NMR,USA,-0.7,7,0.7
USA,AFG,-0.696551724,7,0.696551724
USA,JOR,0.666666667,7,0.666666667
RUS,DEU,0.64,7,0.64
USA,PAK,-0.628571429,7,0.628571429
EUR,USA,-0.6,7,0.6
GIN,GBR,-0.6,7,0.6
DEU,GRC,0.6,7,0.6
KOR,JPN,0.590909091,7,0.590909091
IRL,EUR,0.571428571,7,0.571428571
AUS,GBR,-0.552941176,7,0.552941176
CHN,PRK,-0.541666667,7,0.541666667
GBR,CHN,0.54,7,0.54
JPN,USA,0.51,7,0.51
RUS,UKR,0.508823529,7,0.508823529
LUX,EUR,-0.5,7,0.5
AFG,TJK,-0.5,7,0.5
NOR,GBR,0.5,7,0.5
CHN,CAN,-0.5,7,0.5
IDN,EUR,-0.5,7,0.5
HND,USA,-0.5,7,0.5
USA,SYR,0.493023256,7,0.493023256
JOR,USA,0.483333333,7,0.483333333
CHN,KOR,0.481818182,7,0.481818182
CAN,USA,0.465217391,7,0.465217391
IND,PAK,-0.453846154,7,0.453846154
IND,USA,0.45,7,0.45
GRC,TUR,0.415789474,7,0.415789474
MEX,USA,0.414285714,7,0.414285714
LBN,PNG,0.4,7,0.4
SAU,CAN,0.4,7,0.4
IDN,CHN,-0.4,7,0.4
USA,BHR,0.4,7,0.4
COG,IND,0.4,7,0.4
ISR,GBR,-0.4,7,0.4
NLD,PHL,0.4,7,0.4
CHE,USA,0.4,7,0.4
AFR,GBR,0.4,7,0.4
SYR,GBR,-0.391666667,7,0.391666667
USA,IRN,-0.381395349,7,0.381395349
AFR,EUR,0.366666667,7,0.366666667
PAK,USA,0.34,7,0.34
